id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
58098000,315000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4457105,3.9420392,,105,,,3,MISSING,0,0,1,6,0,0,0,1,MISSING,,A,ELECTRIC,1,
5798000,225000,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3700,50.7846645,5.4750549,,96,,,2,MISSING,0,0,1,6,0,0,0,1,GOOD,,MISSING,MISSING,0,
42680000,277000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8530,50.856417,3.315341,2024,97,,,2,MISSING,0,0,1,12,0,0,0,1,GOOD,,MISSING,MISSING,1,
69813000,1495000,HOUSE,MANSION,Brussels-Capital,Brussels,Brussels,1150,,,1930,375,310,2,5,HYPER_EQUIPPED,0,0,1,,1,130,0,0,TO_RENOVATE,391,G,FUELOIL,1,3096
3950000,285000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.7996378,3.2853989,1955,,317,2,4,MISSING,0,0,0,0,0,0,0,0,GOOD,318,D,MISSING,0,637
72942000,349000,HOUSE,MIXED_USE_BUILDING,Flanders,West Flanders,Kortrijk,8500,50.8309766,3.255516,,217,76,,3,INSTALLED,0,0,0,0,0,0,0,0,MISSING,,MISSING,GAS,1,
10508000,252705,APARTMENT,SERVICE_FLAT,Wallonia,Hainaut,Mouscron,7700,,,2023,51,,,1,MISSING,0,0,1,3,0,0,0,1,AS_NEW,101,B,MISSING,1,
31505000,285000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3850,50.8585536,5.1996057,1936,155,911,3,3,MISSING,0,0,0,0,1,736,0,0,GOOD,506,E,GAS,1,670
8758000,342000,APARTMENT,DUPLEX,Flanders,Limburg,Hasselt,3945,51.0847362,5.1084893,2024,189,,2,2,USA_HYPER_EQUIPPED,0,0,1,14,0,0,0,1,MISSING,,MISSING,MISSING,1,
53209000,272000,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,50.6076841,3.3899934,2021,93,,,2,INSTALLED,0,1,1,9,0,0,1,1,MISSING,,MISSING,GAS,1,
36093000,289000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,50.8453136,4.3110505,,140,,2,3,USA_INSTALLED,0,0,0,0,0,0,0,1,GOOD,279,F,GAS,1,
499000,219000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8523414,4.3051641,1977,78,,3,2,INSTALLED,0,0,1,12,0,0,0,0,GOOD,146,C,GAS,1,
63329000,320000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9267234,4.4329674,,,200,2,7,MISSING,0,0,1,,0,0,0,1,MISSING,513,F,MISSING,0,1481
66811000,375000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2170917,3.2029822,,77,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,0,MISSING,MISSING,0,
46423000,367000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8654677,4.3437172,,98,,4,2,USA_HYPER_EQUIPPED,0,0,1,8,0,0,0,0,AS_NEW,44,A,GAS,0,
70027000,260000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,1989,63,,2,1,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,109,C,GAS,0,
47896000,650000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Hainaut,Mons,7350,50.4482406,3.6968854,1994,300,3787,4,3,INSTALLED,0,1,1,,1,1600,1,1,AS_NEW,112,B,FUELOIL,1,1328
21839000,379900,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2140,51.2110278,4.4392383,1899,150,70,,4,INSTALLED,0,0,0,0,1,9,0,0,AS_NEW,302,D,GAS,1,674
42877000,375000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3540,50.9394915,5.1421127,1981,200,1126,4,3,MISSING,0,0,1,,0,0,0,1,MISSING,448,E,FUELOIL,1,1001
45257000,599000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.1882982,5.1209194,1918,227,297,2,2,MISSING,0,0,0,0,0,0,0,0,MISSING,281,C,GAS,1,1994
50707000,115000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7012,,,,118,94,2,2,INSTALLED,0,0,1,,0,0,0,1,MISSING,385,E,FUELOIL,0,490
8308000,950000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1090,50.8680116,4.3268044,1950,,0,3,0,MISSING,0,0,0,0,0,0,0,0,AS_NEW,,F,MISSING,1,3000
64314000,399000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8210,51.1552174,3.188607,2019,153,,,4,MISSING,0,0,0,0,0,0,0,1,GOOD,80,A,MISSING,0,933
68864000,290000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1814852,2.814581,2021,82,,,2,MISSING,0,0,1,15,0,0,0,0,GOOD,0,MISSING,MISSING,0,
13639000,420000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2640,51.1680264,4.4759881,1951,172,321,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,437,E,GAS,1,1167
2305000,279000,HOUSE,TOWN_HOUSE,Wallonia,Liège,Verviers,4800,50.5935733,5.8814427,1930,158,130,2,5,INSTALLED,0,0,1,20,1,140,0,0,GOOD,173,C,GAS,1,706
66600000,269000,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2800,51.0298943,4.4888313,1989,94,,2,2,SEMI_EQUIPPED,0,1,1,5,0,0,0,0,GOOD,128,B,GAS,1,1202
3148000,499000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.927464,4.015987,1994,210,875,4,3,USA_HYPER_EQUIPPED,1,0,1,,0,0,0,1,AS_NEW,306,D,FUELOIL,0,1355
14004000,250000,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Kortrijk,8550,50.8101282,3.3378185,,175,,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,273,C,MISSING,0,
61588000,249000,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5651,50.2959315,4.4870917,,110,137,4,3,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,70,A,MISSING,1,
8260000,295000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3159736,3.1329764,2023,85,,,2,MISSING,0,0,1,11,0,0,0,1,MISSING,,MISSING,MISSING,1,
51600000,183500,HOUSE,HOUSE,Wallonia,Liège,Liège,4102,50.6039174,5.5354431,,180,85,3,6,INSTALLED,0,0,1,33,0,0,0,0,TO_RENOVATE,177,C,MISSING,1,872
54781000,280000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4280,50.6659948,5.0886602,,206,287,2,4,INSTALLED,0,0,1,,0,0,0,1,GOOD,290,D,GAS,1,619
71372000,408000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9870,50.9170636,3.4523592,2023,247,370,2,3,INSTALLED,0,0,0,0,1,,0,0,GOOD,0,MISSING,MISSING,1,
66978000,399000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2070,51.224562,4.3297743,,175,375,2,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,138,B,GAS,1,
73226000,220000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3440,50.8347342,5.1015235,1970,150,110,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,368,D,FUELOIL,1,
38362000,315000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9230,50.9979586,3.8858248,1959,120,305,3,2,USA_HYPER_EQUIPPED,0,0,1,,0,0,0,0,MISSING,460,E,GAS,1,726
33879000,675000,APARTMENT,PENTHOUSE,Flanders,East Flanders,Gent,9000,51.0414295,3.7340038,1963,166,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,373,D,MISSING,0,
44390000,479000,HOUSE,HOUSE,Wallonia,Liège,Liège,4600,50.7417065,5.7003872,1972,285,617,4,4,INSTALLED,0,0,1,17,0,0,0,1,MISSING,190,C,GAS,0,1586
76604000,327700,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7060,50.5854989,4.0632276,,254,631,3,3,MISSING,0,0,1,,0,0,0,1,MISSING,,A,MISSING,1,
10984000,189000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,50.828292,4.2926593,1963,75,,2,2,SEMI_EQUIPPED,0,0,1,16,0,0,0,0,AS_NEW,233,E,GAS,0,
64680000,199000,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Maaseik,3930,51.2527777,5.5445811,1993,,,,1,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,B,GAS,1,860
44309000,300000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1330,50.7170672,4.5280791,1900,125,140,4,3,NOT_INSTALLED,0,0,1,50,0,0,0,1,TO_RENOVATE,339,D,GAS,0,1308
33724000,130000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5570,,,,150,605,2,4,NOT_INSTALLED,0,0,1,,1,455,0,1,TO_BE_DONE_UP,414,E,FUELOIL,1,473
20685000,135000,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Veurne,8660,51.1043667,2.5976928,1951,32,,2,1,MISSING,0,0,1,,0,0,0,0,GOOD,360,D,GAS,1,205
48667000,299000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3210,50.8991292,4.7866104,1992,100,685,4,1,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,703,F,MISSING,1,1282
44945000,79500,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6791,49.5657008,5.8323676,,90,0,,3,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,0,MISSING,MISSING,0,
44770000,695000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1080,50.8567883,4.3323802,1930,400,95,,7,USA_UNINSTALLED,0,1,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,1880
22047000,239000,APARTMENT,GROUND_FLOOR,Flanders,Limburg,Hasselt,3970,,,2023,80,,3,2,HYPER_EQUIPPED,0,1,1,,0,0,0,0,MISSING,,MISSING,GAS,1,
30245000,770000,APARTMENT,PENTHOUSE,Wallonia,Liège,Liège,4122,50.5451573,5.4956168,2021,193,,,3,USA_HYPER_EQUIPPED,0,0,1,66,0,0,0,0,MISSING,63,A,MISSING,1,
77571000,5295000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.337082,3.2799732,2020,404,561,4,6,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,74,A,GAS,1,
7608000,179000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6200,,,1955,,860,4,3,INSTALLED,0,0,1,,0,0,0,1,TO_BE_DONE_UP,338,D,GAS,1,743
27048000,370000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2218166,2.8938966,,82,,,2,HYPER_EQUIPPED,0,0,1,,0,0,0,1,MISSING,,MISSING,MISSING,0,
73374000,189000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8450,51.2411313,2.9466674,1979,80,,,2,INSTALLED,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,134,B,GAS,1,788
78601000,110000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6044,,,,,0,2,2,NOT_INSTALLED,0,0,1,,0,0,0,1,TO_RENOVATE,227,C,MISSING,1,
62133000,389000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1837011,4.3585972,1954,272,272,1,4,INSTALLED,0,0,1,20,1,100,0,1,AS_NEW,,MISSING,GAS,1,250
60033000,275000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2660,51.1780792,4.3713262,2017,81,,3,2,USA_HYPER_EQUIPPED,0,0,1,6,0,0,0,0,GOOD,119.12,B,MISSING,1,
66996000,185000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7608,,,,,0,2,3,MISSING,0,0,1,,0,0,0,1,GOOD,153,B,MISSING,0,
31070000,810000,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1050,50.8203979,4.3891671,2024,137,,2,3,USA_HYPER_EQUIPPED,0,0,1,11,0,0,0,0,AS_NEW,30,A,MISSING,1,
73400000,875000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,,,2022,161,,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
36411000,365000,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2220,51.0778221,4.7166542,2024,95,,3,2,SEMI_EQUIPPED,0,1,1,12,0,0,0,0,MISSING,,MISSING,MISSING,1,
65345000,249000,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5600,50.1959163,4.5411751,,262,257,2,3,SEMI_EQUIPPED,0,0,1,,0,0,0,1,MISSING,197,C,GAS,1,508
25676000,199000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6530,50.34129,4.285349,,160,185,3,2,MISSING,0,0,0,0,1,80,0,0,MISSING,490,F,MISSING,1,959
66041000,845000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3504058,3.2841099,1986,82,,2,3,USA_HYPER_EQUIPPED,0,0,1,4,0,0,0,0,JUST_RENOVATED,187,B,GAS,1,
48852000,460000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3080,50.8229756,4.5108213,1930,133,100,2,3,MISSING,0,0,0,0,1,30,0,0,MISSING,167,B,GAS,1,729
60669000,465000,HOUSE,COUNTRY_COTTAGE,Flanders,East Flanders,Gent,9820,50.9551791,3.7348012,,250,2220,4,4,MISSING,0,0,0,0,1,1775,0,1,TO_RENOVATE,577,F,MISSING,0,
50443000,745000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9700,50.8327925,3.625716,1987,204,2940,4,4,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,294,C,FUELOIL,1,1059
20335000,388000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.642911,5.5900117,,130,,,3,INSTALLED,0,0,1,9,0,0,0,1,AS_NEW,74,A,MISSING,0,
12235000,459000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,1982,102,,2,3,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,139,C,GAS,0,
68329000,270000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7100,50.4667952,4.1724223,,,863,3,3,INSTALLED,0,0,1,,0,0,0,1,GOOD,120,B,GAS,1,528
15227000,251250,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6450953,5.5320672,,71,,,1,INSTALLED,0,0,1,9,0,0,0,1,MISSING,,MISSING,MISSING,1,
40241000,484000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,2023,110,,2,2,USA_HYPER_EQUIPPED,0,0,1,10,0,0,0,0,AS_NEW,,MISSING,GAS,1,
35137000,349999,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,,,,90,,2,2,USA_INSTALLED,0,1,1,5,0,0,0,0,GOOD,776,G,GAS,1,
71723000,895000,HOUSE,VILLA,Brussels-Capital,Brussels,Brussels,1150,50.8294604,4.4488712,1960,210,751,4,4,INSTALLED,0,0,1,20,1,400,0,1,TO_BE_DONE_UP,1249,G,GAS,1,
75434000,245000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,50.7461447,3.6073072,2022,98,,2,2,HYPER_EQUIPPED,0,0,1,7,0,0,0,1,AS_NEW,40,A,MISSING,1,
29105000,292981,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1430248,4.5513631,2022,94,,,2,MISSING,0,0,1,,0,0,0,0,MISSING,,MISSING,MISSING,1,
4218000,100000,HOUSE,VILLA,Wallonia,Hainaut,Thuin,7120,,,1972,160,0,4,3,INSTALLED,0,1,1,,1,,0,0,GOOD,273,D,FUELOIL,1,
45364000,110000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Brugge,8370,,,1995,35,,2,0,NOT_INSTALLED,0,0,1,,0,0,0,0,GOOD,,MISSING,ELECTRIC,1,
60769000,189000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9520,50.919475,3.8537692,,156,380,2,3,MISSING,0,1,1,,0,0,0,0,TO_RESTORE,479,E,ELECTRIC,1,327
23621000,355000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8590845,4.3889722,,,,,2,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,1,AS_NEW,146,B,GAS,1,720
61193000,1485000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2600,51.1842644,4.4371438,1976,354,330,2,2,HYPER_EQUIPPED,0,1,1,30,1,,0,0,JUST_RENOVATED,176,B,GAS,1,
76706000,245000,HOUSE,MIXED_USE_BUILDING,Wallonia,Namur,Dinant,5560,,,,,634,,4,NOT_INSTALLED,0,0,0,0,1,634,0,1,TO_BE_DONE_UP,333,D,FUELOIL,1,1449
44636000,348000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2360,51.3182223,4.986069,1990,166,220,2,3,INSTALLED,0,0,1,25,1,100,0,0,MISSING,180,B,GAS,0,820
3419000,255000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,2023,99,,2,2,INSTALLED,0,0,1,12,0,0,0,1,AS_NEW,71,A,GAS,0,
50969000,360263,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4130,50.5305179,5.5739073,,103,,,2,NOT_INSTALLED,0,0,1,16,0,0,0,1,MISSING,,A,ELECTRIC,1,
41911000,203032,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7870,50.5496049,3.9057417,2024,114,521,3,3,NOT_INSTALLED,0,0,1,,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
8107000,330455,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5030,,,,89,,,2,MISSING,0,0,1,,0,0,0,1,MISSING,91,B,MISSING,0,
45790000,265000,HOUSE,MANOR_HOUSE,Flanders,Flemish Brabant,Leuven,3300,50.801859,4.9409546,1850,278,296,2,4,MISSING,0,0,0,0,1,296,0,0,MISSING,360,D,GAS,1,731
79229000,324940,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7021,50.4555891,4.0431851,,187,495,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,A++,ELECTRIC,0,
37013000,289000,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6424751,5.5507099,,252,0,2,4,INSTALLED,0,0,1,,0,0,0,0,GOOD,382,E,GAS,0,
51083000,625000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Soignies,7100,50.4748848,4.1854003,,,0,,0,MISSING,0,0,0,0,0,0,0,1,GOOD,273,D,MISSING,0,
41579000,184900,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,50.7443532,3.211455,2023,70,,,1,INSTALLED,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,1,
61915000,930000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1380,50.68477,4.4625926,2001,230,3867,4,3,HYPER_EQUIPPED,0,0,1,40,0,0,0,1,AS_NEW,314,D,FUELOIL,0,2193
37769000,229000,HOUSE,HOUSE,Wallonia,Liège,Liège,4102,50.5996574,5.5340809,,135,124,2,3,INSTALLED,0,0,1,23,1,46,0,0,GOOD,274,D,GAS,1,625
23712000,749000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9250,51.1189975,4.0985877,1991,395,1661,4,3,MISSING,0,0,0,0,0,0,0,1,MISSING,254,C,GAS,1,2285
5489000,640000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3320,50.7841727,4.8290458,2023,250,529,3,3,INSTALLED,0,0,1,,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
39672000,355000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3122502,3.1239709,,102,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,,MISSING,MISSING,1,
4956000,490000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1750,,,1970,182,0,3,3,SEMI_EQUIPPED,0,0,1,,0,0,0,0,TO_BE_DONE_UP,966,F,FUELOIL,1,
3764000,490000,HOUSE,MANOR_HOUSE,Wallonia,Hainaut,Mons,7050,50.5291044,3.8582497,1854,974,4491,,10,MISSING,0,0,0,0,0,0,0,1,MISSING,432,F,FUELOIL,1,1509
73068000,223000,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7090,50.6013001,4.136949,,86,,3,2,MISSING,0,0,1,11,0,0,0,1,MISSING,,MISSING,MISSING,0,
33011000,539000,HOUSE,VILLA,Flanders,East Flanders,Sint-Niklaas,9100,51.1502561,4.1296006,1977,278,1038,,4,MISSING,0,0,0,0,0,0,0,0,MISSING,224,C,GAS,1,1551
58587000,365000,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1000,,,1800,140,,2,3,INSTALLED,0,0,0,0,0,0,0,1,TO_RENOVATE,213,E,GAS,1,
41118000,190000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0893333,4.1393112,,89,257,,3,INSTALLED,0,0,0,0,1,,0,0,TO_BE_DONE_UP,806,F,MISSING,1,
30219000,349000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9506,50.7966824,3.9622199,1957,201,3284,3,3,USA_SEMI_EQUIPPED,0,0,1,,0,0,0,1,TO_RENOVATE,934,F,GAS,1,816
23328000,235800,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6044,50.4286708,4.4057167,2024,,,,0,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,1,AS_NEW,85,A,GAS,0,
42225000,288500,APARTMENT,GROUND_FLOOR,Wallonia,Walloon Brabant,Nivelles,1370,50.7238098,4.8554963,,90,,,2,MISSING,0,0,1,22,0,0,0,1,MISSING,,A,MISSING,1,
39243000,568000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9160,51.10459,4.00285,,158,,,4,MISSING,0,0,0,0,0,0,0,1,GOOD,,MISSING,MISSING,0,
47673000,769500,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2216914,4.4168131,2023,162,,2,3,HYPER_EQUIPPED,0,0,1,16,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
38651000,458000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9051,51.025641,3.6695349,,177,369,,4,INSTALLED,0,0,0,0,0,0,0,0,MISSING,,MISSING,ELECTRIC,1,
68443000,386000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125,,,2,INSTALLED,0,1,1,18,0,0,0,1,MISSING,50,A,GAS,1,
69488000,598500,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3078,50.8815636,4.5904124,,230,267,,5,MISSING,0,0,1,,0,0,0,0,GOOD,,MISSING,MISSING,1,
72558000,415000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2050,51.2312679,4.3806588,1965,200,168,3,3,MISSING,0,0,0,0,1,102,0,0,GOOD,353,D,FUELOIL,1,1455
70689000,160000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Veurne,8660,51.097369,2.5756623,1976,34,,,0,MISSING,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,252,C,ELECTRIC,1,577
61309000,479000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8391148,4.0151366,2023,141,0,,2,INSTALLED,0,0,1,20,0,0,0,0,GOOD,30,A,MISSING,1,
48379000,224000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8364019,4.0176831,,,,,1,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
10066000,155000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Charleroi,6040,,,,155,245,,0,MISSING,0,0,0,0,0,0,0,1,MISSING,553,G,MISSING,0,
11400000,129000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6697036,5.6600357,,123,,2,2,INSTALLED,0,0,0,0,0,0,0,0,GOOD,182,C,GAS,1,
3974000,323869,HOUSE,HOUSE,Wallonia,Liège,Liège,4050,,,,125,871,4,3,MISSING,0,0,0,0,1,,0,1,MISSING,,MISSING,MISSING,0,
14765000,395000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.80875,4.3677067,2024,69,,2,1,USA_HYPER_EQUIPPED,0,0,1,5,0,0,0,0,AS_NEW,62,B,MISSING,1,
46265000,430000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1070,50.8349077,4.2969791,1938,161,115,2,3,INSTALLED,0,0,1,15,1,40,0,0,AS_NEW,191,D,GAS,1,
61589000,175000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.846484,4.2916325,1939,70,,3,1,INSTALLED,0,0,0,0,0,0,0,1,GOOD,268,E,GAS,1,
66020000,185000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,,,,93,,3,2,MISSING,0,0,1,6,0,0,0,1,TO_BE_DONE_UP,648,F,GAS,0,
19023000,685000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1207513,2.6352961,2023,147,,,3,MISSING,0,0,1,27,0,0,0,0,GOOD,0,MISSING,MISSING,0,
77532000,439000,HOUSE,VILLA,Wallonia,Namur,Namur,5190,50.4516712,4.7050815,,348,804,4,4,MISSING,0,0,1,,0,0,1,0,MISSING,334,D,ELECTRIC,1,
65369000,354900,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2640,51.1651364,4.4501432,1959,108,,2,2,HYPER_EQUIPPED,0,0,1,4,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
47163000,220000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,,,1990,82,,2,1,INSTALLED,0,0,0,0,0,0,0,0,GOOD,154,B,GAS,1,
55552000,269000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.0913241,3.8270315,1899,171,461,4,3,SEMI_EQUIPPED,0,1,0,0,1,,0,0,TO_RENOVATE,751,F,FUELOIL,0,790
44938000,294150,APARTMENT,SERVICE_FLAT,Flanders,Antwerp,Antwerp,2650,51.1634518,4.428632,2020,62,,,1,INSTALLED,0,0,1,,0,0,0,0,MISSING,0,MISSING,GAS,1,
14575000,795000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1320,,,,360,0,4,6,MISSING,0,1,1,,0,0,1,0,GOOD,167,B,FUELOIL,1,884
71550000,399000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8650,50.9758698,2.9288661,,210,390,3,3,MISSING,0,0,1,,0,0,0,1,JUST_RENOVATED,117,B,GAS,1,733
36701000,140000,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7860,50.7314283,3.8518878,1992,89,,3,2,MISSING,0,0,0,0,0,0,0,1,MISSING,445,F,MISSING,0,838
21118000,240000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,50.831669,4.3153713,2024,66,,2,1,HYPER_EQUIPPED,0,0,1,11,0,0,0,1,MISSING,25,A,GAS,1,
